position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_flight,rtk_connect_status_rtkConnected
82.922661,13.084927,-102.928085,102.872841,102.928085,100.044754,2.928082,0.780905,-0.014004,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
82.972870,13.152098,-102.928085,102.872833,102.928078,100.044754,2.928080,0.780905,-0.014004,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.022530,13.219033,-102.928078,102.872833,102.928078,100.044754,2.928078,0.780905,-0.014004,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.071648,13.285733,-102.928078,102.872833,102.928078,100.044754,2.928078,0.780905,-0.014004,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.120232,13.352197,-102.928078,102.872833,102.928078,100.044754,2.928078,0.780905,-0.014004,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.168289,13.418422,-102.928078,102.872833,102.928078,100.044754,2.928078,0.780905,-0.014003,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.215805,13.484408,-102.928078,102.872833,102.928078,100.044754,2.928078,0.780905,-0.014003,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.262802,13.550158,-102.928078,102.872833,102.928078,100.044754,2.928080,0.780905,-0.014003,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.309280,13.615665,-102.928078,102.872841,102.928085,100.044754,2.928082,0.780905,-0.014003,102.928078,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.355247,13.680935,-102.928085,102.872841,102.928085,100.044754,2.928084,0.780905,-0.014003,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.400688,13.745960,-102.928085,102.872841,102.928085,100.044754,2.928086,0.780905,-0.014003,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.445641,13.810749,-102.928085,102.872841,102.928085,100.044754,2.928087,0.780905,-0.014003,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.490105,13.875294,-102.928085,102.872841,102.928085,100.044754,2.928089,0.780905,-0.014003,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.534019,13.939594,-102.928085,102.872849,102.928093,100.044754,2.928091,0.780905,-0.014003,102.928085,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.577446,14.003653,-102.928093,102.872849,102.928093,100.044754,2.928093,0.780905,-0.014003,102.928093,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.620384,14.067472,-102.928093,102.872849,102.928093,100.044754,2.928096,0.780905,-0.014003,102.928093,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.662834,14.131048,-102.928093,102.872856,102.928101,100.044754,2.928100,0.780905,-0.014003,102.928093,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.704796,14.194380,-102.928101,102.872856,102.928101,100.044754,2.928104,0.780905,-0.014003,102.928101,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.746315,14.257470,-102.928101,102.872864,102.928108,100.044754,2.928110,0.780905,-0.014003,102.928101,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.787361,14.320324,-102.928108,102.872871,102.928116,100.044754,2.928117,0.780905,-0.014003,102.928108,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.827919,14.382944,-102.928116,102.872879,102.928123,100.044754,2.928126,0.780905,-0.014003,102.928116,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.867996,14.445338,-102.928123,102.872887,102.928131,100.044754,2.928136,0.780905,-0.014003,102.928123,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.907639,14.507514,-102.928131,102.872902,102.928146,100.044754,2.928148,0.780905,-0.014003,102.928131,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.946793,14.569476,-102.928146,102.872917,102.928162,100.044754,2.928161,0.780905,-0.014003,102.928146,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
83.985497,14.631231,-102.928162,102.872932,102.928177,100.044754,2.928176,0.780905,-0.014003,102.928162,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.023735,14.692787,-102.928177,102.872948,102.928192,100.044754,2.928191,0.780905,-0.014003,102.928177,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.061516,14.754148,-102.928192,102.872963,102.928207,100.044754,2.928207,0.780905,-0.014003,102.928192,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.098839,14.815318,-102.928207,102.872978,102.928223,100.044754,2.928222,0.780905,-0.014003,102.928207,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.135712,14.876304,-102.928223,102.872993,102.928238,100.044754,2.928237,0.780905,-0.014003,102.928223,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.172119,14.937106,-102.928238,102.873001,102.928246,100.044754,2.928251,0.780905,-0.014003,102.928238,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.208099,14.997725,-102.928246,102.873016,102.928261,100.044754,2.928263,0.780905,-0.014003,102.928246,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.243622,15.058162,-102.928261,102.873032,102.928276,100.044754,2.928274,0.780905,-0.014003,102.928261,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.278702,15.118407,-102.928276,102.873039,102.928284,100.044754,2.928282,0.780905,-0.014003,102.928276,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.313347,15.178459,-102.928284,102.873039,102.928284,100.044754,2.928288,0.780905,-0.014003,102.928284,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.347557,15.238312,-102.928284,102.873047,102.928291,100.044754,2.928291,0.780905,-0.014003,102.928284,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.381348,15.297958,-102.928291,102.873047,102.928291,100.044754,2.928292,0.780905,-0.014003,102.928291,-8023512,447425641,2926,295.379974,354.276550,0.876040,117,1
84.414719,15.357390,-102.928291,102.873047,102.928291,100.044754,2.928290,0.780905,-0.014003,102.928291,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.447670,15.416601,-102.928291,102.873039,102.928284,100.044754,2.928287,0.780905,-0.014003,102.928291,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.480209,15.475584,-102.928284,102.873039,102.928284,100.044754,2.928282,0.780905,-0.014003,102.928284,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.544083,15.592842,-102.928276,102.873024,102.928268,100.044754,2.928268,0.780905,-0.014003,102.928276,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.544083,15.592842,-102.928276,102.873024,102.928268,100.044754,2.928268,0.780905,-0.014003,102.928276,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.575432,15.651106,-102.928268,102.873016,102.928261,100.044754,2.928260,0.780905,-0.014003,102.928268,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.636955,15.766880,-102.928253,102.873001,102.928246,100.044754,2.928242,0.780905,-0.014003,102.928253,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.667145,15.824387,-102.928246,102.872986,102.928230,100.044754,2.928232,0.780905,-0.014003,102.928246,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.696960,15.881636,-102.928230,102.872978,102.928223,100.044754,2.928223,0.780905,-0.014003,102.928230,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.726410,15.938627,-102.928223,102.872971,102.928215,100.044754,2.928216,0.780905,-0.014003,102.928223,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.755493,15.995358,-102.928215,102.872963,102.928207,100.044754,2.928208,0.780905,-0.014003,102.928215,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.784210,16.051830,-102.928207,102.872955,102.928200,100.044754,2.928200,0.780905,-0.014003,102.928207,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.812576,16.108040,-102.928200,102.872948,102.928192,100.044754,2.928193,0.780905,-0.014003,102.928200,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.812576,16.108040,-102.928200,102.872948,102.928192,100.044754,2.928193,0.780905,-0.014003,102.928200,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.868248,16.219675,-102.928185,102.872932,102.928177,100.044754,2.928178,0.780905,-0.014003,102.928185,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.895561,16.275101,-102.928177,102.872925,102.928169,100.044754,2.928171,0.780905,-0.014003,102.928177,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.922523,16.330265,-102.928169,102.872925,102.928169,100.044754,2.928165,0.780905,-0.014003,102.928169,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.949158,16.385170,-102.928169,102.872917,102.928162,100.044754,2.928159,0.780905,-0.014003,102.928169,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
84.975441,16.439814,-102.928162,102.872910,102.928154,100.044754,2.928154,0.780905,-0.014003,102.928162,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.001404,16.494194,-102.928154,102.872902,102.928146,100.044754,2.928148,0.780905,-0.014003,102.928154,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.027039,16.548313,-102.928146,102.872902,102.928146,100.044754,2.928142,0.780905,-0.014003,102.928146,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.052330,16.602173,-102.928146,102.872894,102.928139,100.044754,2.928137,0.780905,-0.014003,102.928146,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.077301,16.655771,-102.928139,102.872887,102.928131,100.044754,2.928131,0.780905,-0.014003,102.928139,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.101959,16.709110,-102.928131,102.872879,102.928123,100.044754,2.928125,0.780905,-0.014003,102.928131,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.126289,16.762188,-102.928123,102.872879,102.928123,100.044754,2.928119,0.780905,-0.014003,102.928123,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.150299,16.815006,-102.928123,102.872871,102.928116,100.044754,2.928114,0.780905,-0.014003,102.928123,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.174004,16.867563,-102.928116,102.872864,102.928108,100.044754,2.928108,0.780905,-0.014003,102.928116,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.197395,16.919861,-102.928108,102.872856,102.928101,100.044754,2.928102,0.780905,-0.014003,102.928108,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.220474,16.971897,-102.928101,102.872856,102.928101,100.044754,2.928097,0.780905,-0.014003,102.928101,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.243248,17.023672,-102.928101,102.872849,102.928093,100.044754,2.928091,0.780905,-0.014003,102.928101,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.265724,17.075188,-102.928093,102.872841,102.928085,100.044754,2.928085,0.780905,-0.014003,102.928093,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.287895,17.126438,-102.928085,102.872833,102.928078,100.044754,2.928079,0.780905,-0.014003,102.928085,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.309769,17.177427,-102.928078,102.872826,102.928070,100.044754,2.928071,0.780905,-0.014003,102.928078,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.331345,17.228153,-102.928070,102.872818,102.928062,100.044754,2.928064,0.780905,-0.014003,102.928070,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.352631,17.278608,-102.928062,102.872810,102.928055,100.044754,2.928055,0.780905,-0.014003,102.928062,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.373619,17.328794,-102.928055,102.872803,102.928047,100.044754,2.928044,0.780905,-0.014003,102.928055,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.394318,17.378706,-102.928047,102.872787,102.928032,100.044754,2.928033,0.780905,-0.014003,102.928047,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.414726,17.428339,-102.928032,102.872780,102.928024,100.044754,2.928020,0.780905,-0.014003,102.928032,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.434853,17.477692,-102.928024,102.872765,102.928009,100.044754,2.928006,0.780905,-0.014003,102.928024,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.454689,17.526762,-102.928009,102.872749,102.927994,100.044754,2.927991,0.780905,-0.014003,102.928009,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.474236,17.575546,-102.927994,102.872734,102.927979,100.044754,2.927976,0.780905,-0.014003,102.927994,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.493500,17.624041,-102.927979,102.872719,102.927963,100.044754,2.927961,0.780905,-0.014003,102.927979,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.512482,17.672245,-102.927963,102.872704,102.927948,100.044754,2.927945,0.780905,-0.014003,102.927963,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.531181,17.720158,-102.927948,102.872688,102.927933,100.044754,2.927930,0.780905,-0.014003,102.927948,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.549606,17.767776,-102.927933,102.872673,102.927917,100.044754,2.927915,0.780905,-0.014003,102.927933,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.567749,17.815102,-102.927917,102.872658,102.927902,100.044754,2.927900,0.780905,-0.014003,102.927917,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.585625,17.862133,-102.927902,102.872643,102.927887,100.044754,2.927886,0.780905,-0.014003,102.927902,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.603226,17.908867,-102.927887,102.872627,102.927872,100.044754,2.927872,0.780905,-0.014002,102.927887,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.620560,17.955307,-102.927872,102.872620,102.927864,100.044754,2.927859,0.780905,-0.014002,102.927872,-8023233,447425802,3013,165.876724,295.817993,-1.834547,117,1
85.637619,18.001451,-102.927864,102.872604,102.927849,100.044754,2.927848,0.780905,-0.014002,102.927864,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.654419,18.047298,-102.927849,102.872597,102.927841,100.044754,2.927836,0.780905,-0.014002,102.927849,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.670959,18.092850,-102.927841,102.872581,102.927826,100.044754,2.927826,0.780905,-0.014002,102.927841,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.687248,18.138103,-102.927826,102.872574,102.927818,100.044754,2.927816,0.780905,-0.014002,102.927826,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.703270,18.183062,-102.927818,102.872566,102.927811,100.044754,2.927807,0.780905,-0.014002,102.927818,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.719048,18.227722,-102.927811,102.872559,102.927803,100.044754,2.927799,0.780905,-0.014002,102.927811,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.734581,18.272089,-102.927803,102.872551,102.927795,100.044754,2.927791,0.780905,-0.014002,102.927803,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.749870,18.316160,-102.927795,102.872543,102.927788,100.044754,2.927783,0.780906,-0.014002,102.927795,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.764915,18.359934,-102.927788,102.872536,102.927780,100.044754,2.927777,0.780906,-0.014002,102.927788,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.779716,18.403412,-102.927780,102.872528,102.927773,100.044754,2.927772,0.780906,-0.014002,102.927780,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.794273,18.446594,-102.927773,102.872520,102.927765,100.044754,2.927766,0.780906,-0.014002,102.927773,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.808586,18.489481,-102.927765,102.872520,102.927765,100.044754,2.927761,0.780906,-0.014002,102.927765,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.822685,18.532072,-102.927765,102.872513,102.927757,100.044754,2.927758,0.780906,-0.014002,102.927765,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.836540,18.574369,-102.927757,102.872513,102.927757,100.044754,2.927754,0.780906,-0.014002,102.927757,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.850182,18.616373,-102.927757,102.872505,102.927750,100.044754,2.927750,0.780906,-0.014002,102.927757,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.863594,18.658085,-102.927750,102.872505,102.927750,100.044754,2.927748,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.876785,18.699503,-102.927750,102.872505,102.927750,100.044754,2.927747,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.889755,18.740631,-102.927750,102.872498,102.927742,100.044754,2.927745,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.902512,18.781471,-102.927742,102.872498,102.927742,100.044754,2.927745,0.780906,-0.014002,102.927742,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.915054,18.822021,-102.927742,102.872498,102.927742,100.044754,2.927745,0.780906,-0.014002,102.927742,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.927391,18.862288,-102.927742,102.872498,102.927742,100.044754,2.927745,0.780906,-0.014002,102.927742,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.939514,18.902269,-102.927742,102.872505,102.927750,100.044754,2.927747,0.780906,-0.014002,102.927742,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.951431,18.941971,-102.927750,102.872505,102.927750,100.044754,2.927749,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.963135,18.981390,-102.927750,102.872505,102.927750,100.044754,2.927751,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.974648,19.020531,-102.927750,102.872505,102.927750,100.044754,2.927752,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.985954,19.059395,-102.927750,102.872513,102.927757,100.044754,2.927756,0.780906,-0.014002,102.927750,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
85.997063,19.097984,-102.927757,102.872513,102.927757,100.044754,2.927760,0.780906,-0.014002,102.927757,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.007973,19.136301,-102.927757,102.872520,102.927765,100.044754,2.927763,0.780906,-0.014002,102.927757,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.018692,19.174347,-102.927765,102.872520,102.927765,100.044754,2.927767,0.780906,-0.014002,102.927765,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.029228,19.212122,-102.927765,102.872528,102.927773,100.044754,2.927771,0.780906,-0.014002,102.927765,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.039566,19.249632,-102.927773,102.872528,102.927773,100.044754,2.927775,0.780906,-0.014002,102.927773,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.049721,19.286875,-102.927773,102.872536,102.927780,100.044754,2.927779,0.780906,-0.014002,102.927773,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.059692,19.323854,-102.927780,102.872536,102.927780,100.044754,2.927783,0.780906,-0.014002,102.927780,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.069481,19.360575,-102.927780,102.872543,102.927788,100.044754,2.927786,0.780906,-0.014002,102.927780,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.079086,19.397034,-102.927788,102.872543,102.927788,100.044754,2.927790,0.780906,-0.014002,102.927788,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.088516,19.433235,-102.927788,102.872551,102.927795,100.044754,2.927794,0.780906,-0.014002,102.927788,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.097763,19.469181,-102.927795,102.872551,102.927795,100.044754,2.927798,0.780906,-0.014002,102.927795,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.106850,19.504871,-102.927795,102.872559,102.927803,100.044754,2.927802,0.780906,-0.014002,102.927795,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.115753,19.540304,-102.927803,102.872559,102.927803,100.044754,2.927805,0.780906,-0.014002,102.927803,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.124489,19.575489,-102.927803,102.872566,102.927811,100.044754,2.927809,0.780906,-0.014002,102.927803,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.133064,19.610416,-102.927811,102.872566,102.927811,100.044754,2.927813,0.780906,-0.014002,102.927811,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.141479,19.645100,-102.927811,102.872574,102.927818,100.044754,2.927817,0.780906,-0.014002,102.927811,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.149727,19.679527,-102.927818,102.872574,102.927818,100.044754,2.927821,0.780906,-0.014002,102.927818,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.157814,19.713707,-102.927818,102.872581,102.927826,100.044754,2.927824,0.780906,-0.014002,102.927818,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.165741,19.747643,-102.927826,102.872581,102.927826,100.044754,2.927828,0.780906,-0.014002,102.927826,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.173500,19.781334,-102.927826,102.872581,102.927826,100.044754,2.927830,0.780906,-0.014002,102.927826,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.181114,19.814781,-102.927826,102.872589,102.927834,100.044754,2.927831,0.780906,-0.014002,102.927826,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.188568,19.847984,-102.927834,102.872589,102.927834,100.044754,2.927833,0.780906,-0.014002,102.927834,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.195877,19.880943,-102.927834,102.872589,102.927834,100.044754,2.927835,0.780906,-0.014002,102.927834,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.203033,19.913658,-102.927834,102.872589,102.927834,100.044754,2.927837,0.780906,-0.014002,102.927834,-8022830,447425914,2903,86.737991,231.892578,0.544285,117,1
86.210045,19.946129,-102.927834,102.872597,102.927841,100.044754,2.927839,0.780906,-0.014002,102.927834,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.216919,19.978365,-102.927841,102.872597,102.927841,100.044754,2.927841,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.223648,20.010363,-102.927841,102.872597,102.927841,100.044754,2.927843,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.230240,20.042124,-102.927841,102.872597,102.927841,100.044754,2.927845,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.236694,20.073648,-102.927841,102.872604,102.927849,100.044754,2.927847,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.243004,20.104944,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.249184,20.136007,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.255226,20.166840,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.261147,20.197443,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.266930,20.227818,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.272591,20.257965,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.278130,20.287891,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.283546,20.317593,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.288841,20.347073,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.294014,20.376331,-102.927849,102.872604,102.927849,100.044754,2.927848,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.299065,20.405371,-102.927849,102.872604,102.927849,100.044754,2.927847,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.303993,20.434189,-102.927849,102.872604,102.927849,100.044754,2.927845,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.308815,20.462790,-102.927849,102.872597,102.927841,100.044754,2.927843,0.780906,-0.014002,102.927849,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.313515,20.491167,-102.927841,102.872597,102.927841,100.044754,2.927840,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.318108,20.519323,-102.927841,102.872589,102.927834,100.044754,2.927837,0.780906,-0.014002,102.927841,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.322586,20.547255,-102.927834,102.872589,102.927834,100.044754,2.927832,0.780906,-0.014002,102.927834,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.331200,20.602436,-102.927826,102.872574,102.927818,100.044754,2.927821,0.780906,-0.014002,102.927826,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.331200,20.602436,-102.927826,102.872574,102.927818,100.044754,2.927821,0.780906,-0.014002,102.927826,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.339363,20.656698,-102.927811,102.872559,102.927803,100.044754,2.927806,0.780906,-0.014002,102.927811,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.339363,20.656698,-102.927811,102.872559,102.927803,100.044754,2.927806,0.780906,-0.014002,102.927811,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.347099,20.710030,-102.927795,102.872543,102.927788,100.044754,2.927790,0.780906,-0.014002,102.927795,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.347099,20.710030,-102.927795,102.872543,102.927788,100.044754,2.927790,0.780906,-0.014002,102.927795,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.354393,20.762424,-102.927780,102.872528,102.927773,100.044754,2.927775,0.780906,-0.014002,102.927780,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.357887,20.788273,-102.927773,102.872520,102.927765,100.044754,2.927768,0.780906,-0.014002,102.927773,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.361275,20.813887,-102.927765,102.872513,102.927757,100.044754,2.927760,0.780906,-0.014002,102.927765,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
86.364563,20.839266,-102.927757,102.872505,102.927750,100.044754,2.927752,0.780906,-0.014002,102.927757,-8022528,447425856,2971,36.991604,161.265030,-1.409911,117,1
